	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
erbschaft	0.0	0.0	0.0	0.0	0.0	0.0	0.00052939384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eurer	0.0	0.0	0.0	0.0	0.0	0.0	0.00052083953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
funkelnden	0.0	0.0	0.0	0.0	0.0	0.0	0.0005200575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
colonisten	0.0	0.0	0.0	0.0	0.0	0.0	0.000517964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jedem	0.0	0.0	0.0	0.0	0.0	0.0	0.0005175268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trommeln	0.0	0.0	0.0	0.0	0.0	0.0	0.000515858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
armbänder	0.0	0.0	0.0	0.0	0.0	0.0	0.0005087561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brelon	0.0	0.0	0.0	0.0	0.0	0.0	0.00049677584	0.0	0.0	0.0	0.0	0.00048488885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
thaten	0.0	0.0	0.0	0.0	0.0	0.0	0.00049671147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beständig	0.0	0.0	0.0	0.0	0.0	0.0	0.0004964203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hoher	0.0	0.0	0.0	0.0	0.0	0.0	0.00049222173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
markte	0.0	0.0	0.0	0.0	0.0	0.0	0.00048234404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hoffte	0.0	0.0	0.0	0.0	0.0	0.0	0.0004782895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
müßt	0.0	0.0	0.0	0.0	0.0	0.0	0.0004722447	0.0	0.0	0.0	0.0005556165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fürchtet	0.0	0.0	0.0	0.0	0.0	0.0	0.00047189067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hofrichter	0.0	0.0	0.0	0.0	0.0	0.0	0.00047100362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010069675	0.0	0.0
lappen	0.0	0.0	0.0	0.0	0.0	0.0	0.0004705406	0.00047996175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tadeln	0.0	0.0	0.0	0.0	0.0	0.0	0.00047043868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
boshaft	0.0	0.0	0.0	0.0	0.0	0.0	0.00047016522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
selvar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015893917	0.0005514209	0.0008277209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rechten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084370497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grossinger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000836858	0.0006364251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vicomte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082956656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013486374
wolfsind	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000778152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anblick	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007403504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schienen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072797656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
waldbruder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007277985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
köchin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007198211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hof	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006974096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
immeker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005928886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
haufen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058904715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
commandant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005820337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00066300365
gestalten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056642265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
uniform	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005579756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kloster	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054347876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alsbald	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054310245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
melcher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005368763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
altenkreuz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005332047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anfangs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005255086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kaufmann	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005244942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gegenwart	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052364235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schöpfung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005228755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sinn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005138291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
zofingen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00050484133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erkannte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004951534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erscheinen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004915602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fang	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048865273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schüler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047430536	0.0	0.0	0.0	0.0	0.0004568094	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schiffer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047039328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
poesie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046734433	0.0	0.0	0.0	0.0	0.0	0.0	0.0013105306	0.0	0.0	0.0	0.0	0.0
frühesten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045287304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
krug	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045030093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kaufleute	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004468617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fanden	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004438354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geschlechtes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043745383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
braunen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043503463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gegend	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043146225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ausführung	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004308127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005770438	0.0	0.0	0.0
sali	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029814555	0.0	0.0	0.0	0.0	0.0008964921	0.0	0.0	0.0	0.0	0.0	0.0
weg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011774565	0.0	0.0004494043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meßner	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078116194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
etwas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007447007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heute	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007222859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gläser	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064690737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geige	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006360717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deutsche	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061974814	0.0	0.0	0.0	0.0	0.0005637529	0.0	0.0	0.0	0.0	0.0	0.0
burgele	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061351625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
inseln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00060586695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wagen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005925479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012047981	0.0
kameraden	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005897746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tanz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058876135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
paar	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005865338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dunklen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005863302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
freunde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005671248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
blickten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005651431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brücke	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052987284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
festen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000529054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dort	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005236741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048835773	0.0	0.0	0.0
behaglich	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049358234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
charakter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004921961	0.0	0.0	0.0	0.00047505833	0.0	0.0	0.0	0.0	0.0	0.00046782056	0.0
häuser	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049151795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grunde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004874094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sitte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048670665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schriftsteller	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004785271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004775724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gruppen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047678384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geigers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047642837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stände	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046407586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schwarze	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00046318216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007121276	0.0	0.0
schlucht	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004575224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
berg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045716277	0.0	0.0005019852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
welsche	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045408096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eisenbahn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004531345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spiel	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045298808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045265717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terrasse	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044882682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
manch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012624117	0.0	0.0	0.00082478585	0.0	0.0	0.0	0.0	0.0	0.0	0.0
körper	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010097304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
streit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009712812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arbeit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009013771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gewissen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00084392185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tranken	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079521403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
werl	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007795089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058481237
senator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00074414245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
croix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067866995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067809183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
judas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065638893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
unglücklichen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006234897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
herren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057098584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eber	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005624737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
haupt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056039984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
liebhaber	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005535597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
römer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005401842	0.0	0.0	0.00051846134	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doktor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005313543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bedauern	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005277878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
getrunken	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00052315736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gebiete	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005016165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gebrauch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00049739145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wunderbaren	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048183202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gattin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004683988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sidonie	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004624559	0.0	0.0	0.0	0.00081486354	0.0	0.0	0.0	0.0	0.0	0.0
schwäger	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045041004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klause	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004503727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sainte	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045035995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lawine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004502087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heerfahrt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044963227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
klotz	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044963227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vereinigen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044943558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
senat	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004492763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ausgeübt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004489471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sonderbares	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044892705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
salmenfischer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044881194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gemüther	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044695588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047718963	0.0
unerträglicher	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004463525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
krokus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004453082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
köpfen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044442582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hauptmann	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044283687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012698821	0.0	0.0
frösteln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004389628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lieutnanten	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004325955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ironischen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004291305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
armee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042904468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gustav	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042793053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vermittler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042322004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sagt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00082668517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bittschrift	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007860124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
darf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007664662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
herzog	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075734046	0.0	0.0	0.0	0.0	0.0	0.0	0.0008931813	0.0	0.0
griechen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073812023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000706201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gehe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00067550555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
brave	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059715495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
einige	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005960469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wißt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005885195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005665271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
versteht	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00056159805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geht	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055714656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kommt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005561816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jahrmarkt	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005555269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
