	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
stadt	0.0	0.0	0.0	0.0	0.002132151508703828	0.0015835794620215893	0.0	0.0008209379739128053	0.0	0.0	0.0021519940346479416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006334790377877653	0.0010477002942934632	0.0	0.0	0.0012753980699926615	0.0	0.0	0.0	0.0	0.0	0.0
hause	0.0	0.0	0.0	0.0	0.0021283579990267754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026858027558773756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alten	0.0	0.0	0.0	0.0	0.0019511893624439836	0.0	0.0	0.0	0.0	0.0	0.0	0.0015148745151236653	0.0	0.0	0.0	0.0	0.0	0.0025926746893674135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
machen	0.0	0.0	0.0	0.0	0.0015713399043306708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025539861526340246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
grundstück	0.0	0.0	0.0	0.0	0.0012972414260730147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
urte	0.0	0.0	0.0	0.0	0.0012463303282856941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
karalene	0.0	0.0	0.0	0.0	0.0012443496380001307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mußte	0.0	0.0	0.0	0.0	0.0012145034270361066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012246413389220834	0.0	0.0024365035351365805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
secretär	0.0	0.0	0.0	0.0	0.0011581230210140347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geworden	0.0	0.0	0.0	0.0	0.0011329585686326027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
großen	0.0	0.0	0.0	0.0	0.0011128060286864638	0.0	0.0	0.0	0.0	0.0009469867800362408	0.0	0.0	0.0	0.0	0.0	0.0	0.0010461101774126291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002073564101010561	0.0	0.0	0.0	0.0	0.0
brunnen	0.0	0.0	0.0	0.0	0.0011036519426852465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
julien	0.0	0.0	0.0	0.0	0.0010843855561688542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
julia	0.0	0.0	0.0	0.0	0.001056133070960641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
könig	0.0	0.0	0.0	0.0	0.0010462638456374407	0.0	0.0	0.0	0.000988648273050785	0.0	0.0	0.0	0.0	0.000541185843758285	0.0	0.0	0.0	0.0	0.0	0.0017627690685912967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011754633160308003	0.0	0.0
tage	0.0	0.0	0.0	0.0	0.0010243846336379647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019488792167976499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tagen	0.0	0.0	0.0	0.0	0.0009967550868168473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kuh	0.0	0.0	0.0	0.0	0.000980928773060441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hofgut	0.0	0.0	0.0	0.0	0.0009616701281629503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
müssen	0.0	0.0	0.0	0.0	0.0009572499548085034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hof	0.0	0.0	0.0	0.0	0.0009534189011901617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meinte	0.0	0.0	0.0	0.0	0.0009255260229110718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000960459525231272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
theobald	0.0	0.0	0.0	0.0	0.0009200280765071511	0.0	0.0	0.0	0.0	0.0	0.0	0.0012850303901359439	0.0	0.0	0.0013574239565059543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028559938073158264	0.001248153392225504	0.0	0.0	0.0	0.0015708701685070992
landstraße	0.0	0.0	0.0	0.0	0.0008982790168374777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005379982758313417	0.0	0.0	0.0010410923277959228	0.0
steinbauer	0.0	0.0	0.0	0.0	0.0008897434454411268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000988518469966948	0.0	0.0	0.0	0.0	0.0	0.0	0.0
erzählen	0.0	0.0	0.0	0.0	0.0008580824942328036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gericht	0.0	0.0	0.0	0.0	0.0008533114450983703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007628595340065658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
weile	0.0	0.0	0.0	0.0	0.0008369957213290036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geld	0.0	0.0	0.0	0.0	0.000832621764857322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008379305945709348	0.0014158886624500155	0.0	0.0	0.0	0.0	0.0	0.0	0.0014897381188347936	0.0	0.0011784086236730218	0.0	0.0	0.0	0.0	0.0
wohnung	0.0	0.0	0.0	0.0	0.0008326164679601789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eigentlich	0.0	0.0	0.0	0.0	0.0008042561821639538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kämmerer	0.0	0.0	0.0	0.0	0.0007926306570880115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
isidörchen	0.0	0.0	0.0	0.0	0.0007925705285742879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vicomte	0.0	0.0	0.0	0.0	0.0	0.0031526850070804358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017089095199480653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
actuar	0.0	0.0	0.0	0.0	0.0	0.0018884994788095355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009319866076111794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
che	0.0	0.0	0.0	0.0	0.0	0.0014756134478375316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mohrenfranzel	0.0	0.0	0.0	0.0	0.0	0.0014727662783116102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001070636324584484	0.0	0.0
zuschauer	0.0	0.0	0.0	0.0	0.0	0.001140557462349534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
königin	0.0	0.0	0.0	0.0	0.0	0.001064034760929644	0.0	0.0	0.0	0.001078049885109067	0.0	0.0	0.0	0.0005870380555279553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018147645751014352	0.0	0.0
justizrath	0.0	0.0	0.0	0.0	0.0	0.0010558873182162642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012908780481666327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015697311609983444	0.0	0.0	0.0	0.0	0.0
neuen	0.0	0.0	0.0	0.0	0.0	0.0010072295553982258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geige	0.0	0.0	0.0	0.0	0.0	0.0009026310290209949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
terrasse	0.0	0.0	0.0	0.0	0.0	0.000845963426399976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
roms	0.0	0.0	0.0	0.0	0.0	0.0008458312368020415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
salonichi	0.0	0.0	0.0	0.0	0.0	0.0008453736663796008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006747070583514869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
murai	0.0	0.0	0.0	0.0	0.0	0.0008453261107206345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
müller	0.0	0.0	0.0	0.0	0.0	0.0008141658618114889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005091661587357521	0.004958434961736202	0.0	0.0	0.0	0.0013362601166591048	0.0007138668443076313	0.0	0.0	0.001664651557803154	0.0	0.0012519367737695575	0.0	0.0	0.0014142568688839674
gelächter	0.0	0.0	0.0	0.0	0.0	0.0008102466235868633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007978192297741771	0.0	0.0	0.0	0.0
vernunft	0.0	0.0	0.0	0.0	0.0	0.0008058713283389807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stücke	0.0	0.0	0.0	0.0	0.0	0.0007978004869073629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schmied	0.0	0.0	0.0	0.0	0.0	0.0007767807692289352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125021708663553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012617121683433652	0.0	0.0	0.0	0.0	0.0
zufall	0.0	0.0	0.0	0.0	0.0	0.0007738699205219746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ring	0.0	0.0	0.0	0.0	0.0	0.0007621789118275046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012860794086009264	0.0	0.0	0.0011780252680182457	0.0	0.0	0.0	0.0	0.0	0.0
werben	0.0	0.0	0.0	0.0	0.0	0.0007261826540343463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gebäude	0.0	0.0	0.0	0.0	0.0	0.0007250120397657156	0.0	0.0	0.0	0.0	0.0	0.0	0.0007281005382537842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
degen	0.0	0.0	0.0	0.0	0.0	0.0006769858300685883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kasten	0.0	0.0	0.0	0.0	0.0	0.0006432983791455626	0.0008475460344925523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000663429091218859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gezogen	0.0	0.0	0.0	0.0	0.0	0.0006377357640303671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prinzessin	0.0	0.0	0.0	0.0	0.0	0.0006362678832374513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006115579744800925	0.0	0.0	0.0
scharfrichterei	0.0	0.0	0.0	0.0	0.0	0.00063623784808442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passi	0.0	0.0	0.0	0.0	0.0	0.0006362253916449845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
età	0.0	0.0	0.0	0.0	0.0	0.0006362253916449845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bühne	0.0	0.0	0.0	0.0	0.0	0.0006362077547237277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ansicht	0.0	0.0	0.0	0.0	0.0	0.000636134936939925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vorkommen	0.0	0.0	0.0	0.0	0.0	0.000636099255643785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sainte	0.0	0.0	0.0	0.0	0.0	0.0006357724778354168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
saba	0.0	0.0	0.0	0.0	0.0	0.0006299404776655138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011593698291108012	0.0	0.0
kanzler	0.0	0.0	0.0	0.0	0.0	0.0006297678337432444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
geschäftigkeit	0.0	0.0	0.0	0.0	0.0	0.0006212132866494358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ehemann	0.0	0.0	0.0	0.0	0.0	0.0006182880606502295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
suchen	0.0	0.0	0.0	0.0	0.0	0.0006176440510898829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
köpfen	0.0	0.0	0.0	0.0	0.0	0.0006154777947813272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
städte	0.0	0.0	0.0	0.0	0.0	0.0006045450572855771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
besucht	0.0	0.0	0.0	0.0	0.0	0.0005928999744355679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schutz	0.0	0.0	0.0	0.0	0.0	0.0005866042338311672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pflegt	0.0	0.0	0.0	0.0	0.0	0.0005750434356741607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
strintillo	0.0	0.0	0.0	0.0	0.0	0.0	0.006779388524591923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ciccio	0.0	0.0	0.0	0.0	0.0	0.0	0.0037602121010422707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
granco	0.0	0.0	0.0	0.0	0.0	0.0	0.0036827686708420515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
muhme	0.0	0.0	0.0	0.0	0.0	0.0	0.0034915776923298836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
don	0.0	0.0	0.0	0.0	0.0	0.0	0.0030501135624945164	0.0	0.0	0.0014497502706944942	0.0038639747072011232	0.0	0.0	0.0	0.0	0.0	0.006812511943280697	0.0	0.0	0.0	0.0030768325086683035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
martiniere	0.0	0.0	0.0	0.0	0.0	0.0	0.002227113349363208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wawerle	0.0	0.0	0.0	0.0	0.0	0.0	0.0021116796415299177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009803512366488576	0.0	0.0	0.0	0.0	0.0	0.0
fräulein	0.0	0.0	0.0	0.0	0.0	0.0	0.0021026995964348316	0.0	0.0012535377172753215	0.0	0.000963629805482924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010552842868492007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
schmuck	0.0	0.0	0.0	0.0	0.0	0.0	0.0020954383071511984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
williams	0.0	0.0	0.0	0.0	0.0	0.0	0.0017793095903471112	0.003620569361373782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
kästchen	0.0	0.0	0.0	0.0	0.0	0.0	0.0017237047431990504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
euch	0.0	0.0	0.0	0.0	0.0	0.0	0.0016894867876544595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020247846841812134	0.0	0.0	0.0	0.0	0.0024963614996522665	0.0	0.0	0.001809811103157699	0.0	0.0	0.0	0.0	0.0
alles	0.0	0.0	0.0	0.0	0.0	0.0	0.0016431912081316113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049072736874222755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
richter	0.0	0.0	0.0	0.0	0.0	0.0	0.0015710709849372506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
traum	0.0	0.0	0.0	0.0	0.0	0.0	0.0015112727414816618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tiesel	0.0	0.0	0.0	0.0	0.0	0.0	0.0014523667050525546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
arbeit	0.0	0.0	0.0	0.0	0.0	0.0	0.0014221817255020142	0.000676722964271903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008527982863597572	0.0	0.0	0.0	0.0
gustel	0.0	0.0	0.0	0.0	0.0	0.0	0.0013204804854467511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sacchetti	0.0	0.0	0.0	0.0	0.0	0.0	0.0011227269424125552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eure	0.0	0.0	0.0	0.0	0.0	0.0	0.00111460592597723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tubus	0.0	0.0	0.0	0.0	0.0	0.0	0.0011123990407213569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dame	0.0	0.0	0.0	0.0	0.0	0.0	0.0010744613828137517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001214328920468688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lieutnanten	0.0	0.0	0.0	0.0	0.0	0.0	0.0010566957062110305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dimitri	0.0	0.0	0.0	0.0	0.0	0.0	0.0010331899393349886	0.0	0.0019085243111476302	0.0008469827007502317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011988849146291614	0.0	0.0
angiolina	0.0	0.0	0.0	0.0	0.0	0.0	0.0010247777681797743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
desgrais	0.0	0.0	0.0	0.0	0.0	0.0	0.0009697789791971445	0.0	0.0016256949165835977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000896693323738873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
desselben	0.0	0.0	0.0	0.0	0.0	0.0	0.0008997127879410982	0.0	0.0008712293929420412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
